fpr_nn,tpr_nn,thresholds_nn
0.057797537619699045,0.3333333333333333,0.7330112457275391
0.057797537619699045,0.3425414364640884,0.7306123971939087
0.05813953488372093,0.3425414364640884,0.7301865220069885
0.05813953488372093,0.3462246777163904,0.7295822501182556
0.05848153214774282,0.3462246777163904,0.7295602560043335
0.05848153214774282,0.34806629834254144,0.7294384837150574
0.05950752393980848,0.34806629834254144,0.7283102869987488
0.05950752393980848,0.35359116022099446,0.726463258266449
0.05984952120383037,0.35359116022099446,0.7257054448127747
0.05984952120383037,0.35543278084714547,0.7255836129188538
0.06053351573187415,0.35543278084714547,0.7245697379112244
0.06053351573187415,0.36095764272559855,0.7233611345291138
0.06155950752393981,0.36095764272559855,0.7226894497871399
0.06155950752393981,0.3664825046040516,0.7216401696205139
0.06224350205198358,0.3664825046040516,0.7211968302726746
0.06224350205198358,0.3683241252302026,0.7211635708808899
0.06326949384404924,0.3683241252302026,0.7204124927520752
0.06326949384404924,0.3701657458563536,0.7199202179908752
0.0704514363885089,0.3701657458563536,0.7137795090675354
0.0704514363885089,0.3720073664825046,0.7121210694313049
0.07079343365253078,0.3720073664825046,0.7116126418113708
0.07079343365253078,0.3738489871086556,0.711277186870575
0.07216142270861833,0.3738489871086556,0.7104303240776062
0.07216142270861833,0.3756906077348066,0.7104200720787048
0.0728454172366621,0.3756906077348066,0.7094220519065857
0.0728454172366621,0.37937384898710863,0.7083374857902527
0.073187414500684,0.37937384898710863,0.7082862854003906
0.073187414500684,0.3867403314917127,0.7067967057228088
0.07421340629274965,0.3867403314917127,0.7063695788383484
0.07421340629274965,0.3885819521178637,0.7059119939804077
0.07489740082079344,0.3885819521178637,0.704983651638031
0.07489740082079344,0.39042357274401474,0.7044824957847595
0.0755813953488372,0.39042357274401474,0.7039687633514404
0.0755813953488372,0.39226519337016574,0.7039141654968262
0.07694938440492476,0.39226519337016574,0.7033523321151733
0.07694938440492476,0.39410681399631675,0.702785313129425
0.0786593707250342,0.39410681399631675,0.7018276453018188
0.0786593707250342,0.39779005524861877,0.7012131214141846
0.07968536251709986,0.39779005524861877,0.699781060218811
0.07968536251709986,0.4014732965009208,0.69975346326828
0.08036935704514364,0.4014732965009208,0.6986977458000183
0.08036935704514364,0.40331491712707185,0.6986266374588013
0.08071135430916553,0.40331491712707185,0.6981891989707947
0.08071135430916553,0.40515653775322286,0.6975334882736206
0.08139534883720931,0.40515653775322286,0.6971054077148438
0.08139534883720931,0.4088397790055249,0.6966955065727234
0.08378932968536251,0.4088397790055249,0.6955450177192688
0.08378932968536251,0.4143646408839779,0.6946966052055359
0.08515731874145006,0.4143646408839779,0.6925806403160095
0.08515731874145006,0.4198895027624309,0.6913355588912964
0.08584131326949385,0.4198895027624309,0.6909871101379395
0.08584131326949385,0.42173112338858193,0.6908615827560425
0.08652530779753762,0.42173112338858193,0.6898375749588013
0.08652530779753762,0.42357274401473294,0.6894267797470093
0.08755129958960328,0.42357274401473294,0.6884019374847412
0.08755129958960328,0.429097605893186,0.6878229975700378
0.08857729138166895,0.429097605893186,0.6873986721038818
0.08857729138166895,0.430939226519337,0.6873957514762878
0.08926128590971272,0.430939226519337,0.6864105463027954
0.08926128590971272,0.43278084714548803,0.6861825585365295
0.0899452804377565,0.43278084714548803,0.6858100891113281
0.0899452804377565,0.43462246777163904,0.685753345489502
0.09028727770177838,0.43462246777163904,0.6857068538665771
0.09028727770177838,0.43646408839779005,0.6852247714996338
0.09165526675786594,0.43646408839779005,0.6846897602081299
0.09165526675786594,0.43830570902394106,0.6846108436584473
0.09199726402188782,0.43830570902394106,0.6841997504234314
0.09199726402188782,0.44014732965009207,0.6840217709541321
0.09233926128590972,0.44014732965009207,0.683833658695221
0.09233926128590972,0.4419889502762431,0.6835263967514038
0.0926812585499316,0.4419889502762431,0.683414101600647
0.0926812585499316,0.4438305709023941,0.6833433508872986
0.09302325581395349,0.4438305709023941,0.6824708580970764
0.09302325581395349,0.44567219152854515,0.6822307109832764
0.09336525307797537,0.44567219152854515,0.6819199323654175
0.09336525307797537,0.44751381215469616,0.6817833781242371
0.09370725034199727,0.44751381215469616,0.6817355751991272
0.09370725034199727,0.45119705340699817,0.6814355850219727
0.0954172366621067,0.45119705340699817,0.679387629032135
0.0954172366621067,0.4530386740331492,0.6793562769889832
0.09678522571819426,0.4530386740331492,0.6781499981880188
0.09678522571819426,0.4548802946593002,0.6781153678894043
0.09815321477428181,0.4548802946593002,0.6766937375068665
0.09815321477428181,0.4567219152854512,0.6760713458061218
0.09849521203830369,0.4567219152854512,0.6758937239646912
0.09849521203830369,0.4604051565377532,0.6749381422996521
0.09883720930232558,0.4604051565377532,0.6744531989097595
0.09883720930232558,0.4622467771639042,0.674391508102417
0.09986320109439124,0.4622467771639042,0.6737557649612427
0.09986320109439124,0.46408839779005523,0.6734632253646851
0.10054719562243503,0.46408839779005523,0.6725990176200867
0.10054719562243503,0.4677716390423573,0.6721826791763306
0.10225718194254446,0.4677716390423573,0.6712361574172974
0.10225718194254446,0.4696132596685083,0.6711552739143372
0.10259917920656635,0.4696132596685083,0.670596182346344
0.10259917920656635,0.4714548802946593,0.669701337814331
0.1039671682626539,0.4714548802946593,0.6685548424720764
0.1039671682626539,0.4732965009208103,0.668235182762146
0.10465116279069768,0.4732965009208103,0.6672792434692383
0.10465116279069768,0.47513812154696133,0.6671085953712463
0.106703146374829,0.47513812154696133,0.665846049785614
0.106703146374829,0.48250460405156537,0.665041983127594
0.10738714090287278,0.48250460405156537,0.6645596027374268
0.10738714090287278,0.4843462246777164,0.6645243167877197
0.10807113543091655,0.4843462246777164,0.664169192314148
0.10807113543091655,0.4880294659300184,0.6636485457420349
0.10841313269493844,0.4880294659300184,0.66361403465271
0.10841313269493844,0.48987108655616945,0.6636042594909668
0.10909712722298222,0.48987108655616945,0.663334310054779
0.10909712722298222,0.49171270718232046,0.6632393002510071
0.1094391244870041,0.49171270718232046,0.6628448367118835
0.1094391244870041,0.4953959484346225,0.6626572608947754
0.10978112175102599,0.4953959484346225,0.662517249584198
0.10978112175102599,0.4990791896869245,0.6617562770843506
0.11080711354309165,0.4990791896869245,0.660986065864563
0.11080711354309165,0.5009208103130756,0.6603242754936218
0.11114911080711354,0.5009208103130756,0.6601203680038452
0.11114911080711354,0.5046040515653776,0.6598640084266663
0.1121751025991792,0.5046040515653776,0.6591795086860657
0.1121751025991792,0.5064456721915286,0.6590858101844788
0.11251709986320109,0.5064456721915286,0.6590004563331604
0.11251709986320109,0.5101289134438306,0.6584912538528442
0.11320109439124487,0.5101289134438306,0.6578842997550964
0.11320109439124487,0.5119705340699816,0.6577631235122681
0.11456908344733242,0.5119705340699816,0.6566572189331055
0.11456908344733242,0.5138121546961326,0.6565189361572266
0.11593707250341997,0.5138121546961326,0.6556835770606995
0.11593707250341997,0.5156537753222836,0.6553314924240112
0.1179890560875513,0.5156537753222836,0.6533663868904114
0.1179890560875513,0.5211786372007366,0.6528394818305969
0.11833105335157319,0.5211786372007366,0.6526861190795898
0.11833105335157319,0.5248618784530387,0.6523597836494446
0.11867305061559508,0.5248618784530387,0.6520079374313354
0.11867305061559508,0.5267034990791897,0.6517371535301208
0.11969904240766074,0.5267034990791897,0.650961697101593
0.11969904240766074,0.5285451197053407,0.6505785584449768
0.12175102599179206,0.5285451197053407,0.649153470993042
0.12175102599179206,0.5303867403314917,0.6491156220436096
0.12243502051983585,0.5303867403314917,0.6483786702156067
0.12243502051983585,0.5340699815837937,0.648253321647644
0.1234610123119015,0.5340699815837937,0.6479870080947876
0.1234610123119015,0.5359116022099447,0.6476199626922607
0.12448700410396717,0.5359116022099447,0.6472292542457581
0.12448700410396717,0.5377532228360957,0.6470818519592285
0.12790697674418605,0.5377532228360957,0.645317018032074
0.12790697674418605,0.5395948434622467,0.6451789140701294
0.1296169630642955,0.5395948434622467,0.6438741683959961
0.1296169630642955,0.5414364640883977,0.6437015533447266
0.13030095759233926,0.5414364640883977,0.643620491027832
0.13030095759233926,0.5432780847145487,0.6434786915779114
0.13064295485636115,0.5432780847145487,0.64309161901474
0.13064295485636115,0.5451197053406999,0.6430382132530212
0.13132694938440492,0.5451197053406999,0.6417986750602722
0.13132694938440492,0.5488029465930019,0.6414987444877625
0.1320109439124487,0.5488029465930019,0.64053875207901
0.1320109439124487,0.5524861878453039,0.6403611302375793
0.1347469220246238,0.5524861878453039,0.6386361122131348
0.1347469220246238,0.5543278084714549,0.6384991407394409
0.13577291381668946,0.5543278084714549,0.638369083404541
0.13577291381668946,0.5561694290976059,0.6381664872169495
0.13611491108071136,0.5561694290976059,0.6381069421768188
0.13611491108071136,0.5580110497237569,0.6380841732025146
0.13645690834473323,0.5580110497237569,0.6375632286071777
0.13645690834473323,0.5598526703499079,0.6374130249023438
0.14158686730506156,0.5598526703499079,0.6350007057189941
0.14158686730506156,0.5616942909760589,0.6348511576652527
0.14466484268125854,0.5616942909760589,0.633426308631897
0.14466484268125854,0.567219152854512,0.6323529481887817
0.1456908344733242,0.567219152854512,0.6316485404968262
0.1456908344733242,0.569060773480663,0.6311977505683899
0.14671682626538987,0.569060773480663,0.6305456757545471
0.14671682626538987,0.570902394106814,0.6302219033241272
0.14705882352941177,0.570902394106814,0.6299617886543274
0.14705882352941177,0.576427255985267,0.629534125328064
0.14945280437756497,0.576427255985267,0.6282756328582764
0.14945280437756497,0.580110497237569,0.6278693079948425
0.1518467852257182,0.580110497237569,0.627079427242279
0.1518467852257182,0.58195211786372,0.626943051815033
0.15253077975376197,0.58195211786372,0.6266139149665833
0.15253077975376197,0.585635359116022,0.626438319683075
0.15321477428180574,0.585635359116022,0.6261069178581238
0.15321477428180574,0.5874769797421732,0.625491738319397
0.1538987688098495,0.5874769797421732,0.6248931288719177
0.1538987688098495,0.5911602209944752,0.6245089769363403
0.15663474692202461,0.5911602209944752,0.623106837272644
0.15663474692202461,0.5930018416206262,0.6228757500648499
0.16073871409028728,0.5930018416206262,0.6203003525733948
0.16073871409028728,0.5948434622467772,0.620255708694458
0.16142270861833105,0.5948434622467772,0.6195971369743347
0.16142270861833105,0.6003683241252302,0.6189982295036316
0.16279069767441862,0.6003683241252302,0.6182486414909363
0.16347469220246238,0.6003683241252302,0.6182306408882141
0.16450068399452805,0.6003683241252302,0.6180189251899719
0.16450068399452805,0.6022099447513812,0.617891252040863
0.1658686730506156,0.6022099447513812,0.6176421642303467
0.1658686730506156,0.6040515653775322,0.6172311902046204
0.17065663474692203,0.6040515653775322,0.6149173378944397
0.17065663474692203,0.6058931860036832,0.6147822737693787
0.17373461012311903,0.6058931860036832,0.6130889058113098
0.17373461012311903,0.6077348066298343,0.6129010319709778
0.17544459644322846,0.6077348066298343,0.6111682653427124
0.17544459644322846,0.6132596685082873,0.6108293533325195
0.176812585499316,0.6132596685082873,0.6103166341781616
0.176812585499316,0.6151012891344383,0.6103050708770752
0.17920656634746923,0.6151012891344383,0.6089351773262024
0.17920656634746923,0.6169429097605893,0.6086392998695374
0.18057455540355677,0.6169429097605893,0.6070627570152283
0.18057455540355677,0.6187845303867403,0.6065995693206787
0.18194254445964433,0.6187845303867403,0.6061685681343079
0.18194254445964433,0.6206261510128913,0.6060773134231567
0.1826265389876881,0.6206261510128913,0.6053431630134583
0.1826265389876881,0.6224677716390423,0.6051392555236816
0.18365253077975377,0.6224677716390423,0.6049925088882446
0.18365253077975377,0.6243093922651933,0.6048784255981445
0.1880984952120383,0.6243093922651933,0.6020749807357788
0.1880984952120383,0.6261510128913443,0.6020178198814392
0.18980848153214774,0.6261510128913443,0.6009318828582764
0.18980848153214774,0.6279926335174953,0.6009194850921631
0.19015047879616964,0.6279926335174953,0.6004838347434998
0.19015047879616964,0.6298342541436464,0.6003416180610657
0.19322845417236661,0.6298342541436464,0.599119246006012
0.19322845417236661,0.6316758747697975,0.5991033315658569
0.19528043775649795,0.6316758747697975,0.5980741381645203
0.19528043775649795,0.6335174953959485,0.5980589985847473
0.20006839945280439,0.6335174953959485,0.595924973487854
0.20006839945280439,0.6353591160220995,0.5956609845161438
0.20109439124487005,0.6353591160220995,0.5943892002105713
0.20109439124487005,0.6372007366482505,0.5941187739372253
0.2024623803009576,0.6372007366482505,0.593948245048523
0.2024623803009576,0.6390423572744015,0.593503475189209
0.20417236662106703,0.6390423572744015,0.5926805138587952
0.20417236662106703,0.6408839779005525,0.5924611687660217
0.2051983584131327,0.6408839779005525,0.5921154022216797
0.2051983584131327,0.6427255985267035,0.5920512080192566
0.20656634746922026,0.6427255985267035,0.5909225940704346
0.20656634746922026,0.6445672191528545,0.5908831357955933
0.2079343365253078,0.6445672191528545,0.5899555087089539
0.2079343365253078,0.6464088397790055,0.589931309223175
0.2106703146374829,0.6464088397790055,0.5886462926864624
0.2106703146374829,0.6482504604051565,0.5885533094406128
0.2110123119015048,0.6482504604051565,0.588408887386322
0.2110123119015048,0.6500920810313076,0.5883861184120178
0.21169630642954856,0.6500920810313076,0.5880302786827087
0.21169630642954856,0.6537753222836096,0.5878832936286926
0.21238030095759233,0.6537753222836096,0.5876936316490173
0.21238030095759233,0.6556169429097606,0.5874136686325073
0.21819425444596444,0.6556169429097606,0.5848992466926575
0.21819425444596444,0.6574585635359116,0.5848833918571472
0.22024623803009577,0.6574585635359116,0.5837674736976624
0.22024623803009577,0.6593001841620626,0.5835145115852356
0.22298221614227087,0.6593001841620626,0.5816579461097717
0.22298221614227087,0.6611418047882136,0.5811865329742432
0.2270861833105335,0.6611418047882136,0.579196035861969
0.2270861833105335,0.6629834254143646,0.5789611339569092
0.2301641586867305,0.6629834254143646,0.5772130489349365
0.2301641586867305,0.6648250460405156,0.5766657590866089
0.23084815321477428,0.6648250460405156,0.5755500197410583
0.23084815321477428,0.6666666666666666,0.5753310322761536
0.23153214774281805,0.6666666666666666,0.5752853751182556
0.23153214774281805,0.6685082872928176,0.575234055519104
0.23255813953488372,0.6685082872928176,0.5747424364089966
0.23255813953488372,0.6703499079189686,0.5747144222259521
0.23358413132694938,0.6703499079189686,0.5743460059165955
0.23358413132694938,0.6721915285451197,0.5743105411529541
0.23495212038303692,0.6721915285451197,0.5730358958244324
0.23495212038303692,0.6740331491712708,0.5729870796203613
0.23563611491108072,0.6740331491712708,0.5726770758628845
0.23563611491108072,0.6758747697974218,0.5726585388183594
0.23768809849521202,0.6758747697974218,0.5716437697410583
0.23768809849521202,0.6777163904235728,0.5716155171394348
0.2387140902872777,0.6777163904235728,0.5714689493179321
0.2387140902872777,0.6795580110497238,0.57130366563797
0.24076607387140903,0.6795580110497238,0.5692012906074524
0.24076607387140903,0.6813996316758748,0.5691275596618652
0.2421340629274966,0.6813996316758748,0.5687601566314697
0.2421340629274966,0.6832412523020258,0.5674933791160583
0.24247606019151846,0.6832412523020258,0.5674708485603333
0.24247606019151846,0.6850828729281768,0.567401111125946
0.24350205198358413,0.6850828729281768,0.5670817494392395
0.24350205198358413,0.6869244935543278,0.566965639591217
0.2445280437756498,0.6869244935543278,0.5659000277519226
0.2445280437756498,0.6887661141804788,0.5658813714981079
0.24623803009575923,0.6887661141804788,0.5645833611488342
0.24623803009575923,0.6906077348066298,0.5645527243614197
0.2472640218878249,0.6906077348066298,0.5638015866279602
0.2472640218878249,0.6942909760589319,0.5636371970176697
0.24863201094391243,0.6942909760589319,0.5624828934669495
0.24863201094391243,0.6961325966850829,0.5624748468399048
0.25786593707250344,0.6961325966850829,0.5554620027542114
0.25786593707250344,0.6979742173112339,0.5550606846809387
0.25991792065663477,0.6979742173112339,0.5535808801651001
0.25991792065663477,0.6998158379373849,0.5535138845443726
0.26231190150478795,0.6998158379373849,0.5516956448554993
0.26231190150478795,0.7016574585635359,0.5514405369758606
0.26846785225718195,0.7016574585635359,0.5459834933280945
0.26846785225718195,0.7034990791896869,0.5458019971847534
0.27359781121751026,0.7034990791896869,0.5408016443252563
0.27359781121751026,0.7090239410681399,0.5401104688644409
0.2749658002735978,0.7090239410681399,0.5387738943099976
0.2749658002735978,0.7108655616942909,0.5387098789215088
0.27941176470588236,0.7108655616942909,0.5353869795799255
0.27941176470588236,0.712707182320442,0.5352200865745544
0.283515731874145,0.712707182320442,0.5267489552497864
0.283515731874145,0.714548802946593,0.5264460444450378
0.28830369357045144,0.714548802946593,0.5204229354858398
0.28830369357045144,0.716390423572744,0.5199679732322693
0.2893296853625171,0.716390423572744,0.5191077589988708
0.2893296853625171,0.7182320441988951,0.5191057920455933
0.2913816689466484,0.7182320441988951,0.5163145065307617
0.2913816689466484,0.7200736648250461,0.5156744718551636
0.2924076607387141,0.7200736648250461,0.514868438243866
0.2924076607387141,0.7237569060773481,0.5139230489730835
0.29377564979480164,0.7237569060773481,0.5125470161437988
0.29377564979480164,0.7255985267034991,0.5122977495193481
0.29445964432284544,0.7255985267034991,0.511947751045227
0.29445964432284544,0.7274401473296501,0.5117571949958801
0.29856361149110805,0.7274401473296501,0.5066415667533875
0.29856361149110805,0.7292817679558011,0.5061721801757812
0.3009575923392613,0.7292817679558011,0.5044246315956116
0.3009575923392613,0.7311233885819521,0.5040242075920105
0.3016415868673051,0.7311233885819521,0.5032790899276733
0.3016415868673051,0.7329650092081031,0.5030324459075928
0.3023255813953488,0.7329650092081031,0.5028944611549377
0.3023255813953488,0.7348066298342542,0.5024747848510742
0.3030095759233926,0.7348066298342542,0.5021534562110901
0.3030095759233926,0.7366482504604052,0.5010976791381836
0.30540355677154585,0.7366482504604052,0.49912503361701965
0.30540355677154585,0.7384898710865562,0.49891114234924316
0.3081395348837209,0.7384898710865562,0.49602335691452026
0.3081395348837209,0.7403314917127072,0.49599096179008484
0.3091655266757866,0.7403314917127072,0.49559709429740906
0.3091655266757866,0.7440147329650092,0.49440398812294006
0.3122435020519836,0.7440147329650092,0.49350860714912415
0.3122435020519836,0.7495395948434622,0.4923687279224396
0.3129274965800274,0.7495395948434622,0.49175727367401123
0.3129274965800274,0.7513812154696132,0.4909486472606659
0.31497948016415867,0.7513812154696132,0.48844003677368164
0.31497948016415867,0.7532228360957642,0.4883563220500946
0.31976744186046513,0.7532228360957642,0.48431360721588135
0.31976744186046513,0.7550644567219152,0.4841820001602173
0.32489740082079344,0.7550644567219152,0.4795307517051697
0.32489740082079344,0.7569060773480663,0.4793976843357086
0.32558139534883723,0.7569060773480663,0.4787601828575134
0.32558139534883723,0.7587476979742173,0.4786745011806488
